gene_id SSR HPR
ENSAMXG00000025089 1 0
ENSAMXG00000025091 0 0
ENSAMXG00000025093 1 1
ENSAMXG00000025094 0 1
ENSAMXG00000025095 1 0
ENSAMXG00000025096 1 0
ENSAMXG00000025097 1 0
ENSAMXG00000025098 1 0
ENSAMXG00000025099 1 0
ENSAMXG00000025100 1 0
ENSAMXG00000025101 1 0
ENSAMXG00000025102 1 1
ENSAMXG00000025104 1 1
ENSAMXG00000025106 1 0
ENSAMXG00000025107 1 1
ENSAMXG00000025110 1 0
ENSAMXG00000025111 1 0
ENSAMXG00000025113 1 0
ENSAMXG00000025114 1 0
ENSAMXG00000025115 1 0
ENSAMXG00000025117 1 1
ENSAMXG00000025118 1 1
ENSAMXG00000025119 1 0
ENSAMXG00000025120 1 1
ENSAMXG00000025121 1 1
ENSAMXG00000025122 1 1
ENSAMXG00000025123 1 0
ENSAMXG00000025124 1 1
ENSAMXG00000025133 1 0
ENSAMXG00000025134 1 0
ENSAMXG00000025135 1 1
ENSAMXG00000025136 1 0
ENSAMXG00000025140 1 1
ENSAMXG00000025141 0 0
ENSAMXG00000025146 1 1
ENSAMXG00000025147 1 1
ENSAMXG00000025148 1 1
ENSAMXG00000025150 1 1
ENSAMXG00000025152 1 1
ENSAMXG00000025153 1 0
ENSAMXG00000025154 1 1
ENSAMXG00000025156 1 1
ENSAMXG00000025159 0 0
ENSAMXG00000025160 1 0
ENSAMXG00000025163 1 0
ENSAMXG00000025164 1 1
ENSAMXG00000025165 1 1
ENSAMXG00000025169 1 1
ENSAMXG00000025170 1 0
ENSAMXG00000025171 1 0
ENSAMXG00000025172 1 0
ENSAMXG00000025173 1 0
ENSAMXG00000025174 1 1
ENSAMXG00000025175 1 0
ENSAMXG00000025177 1 1
ENSAMXG00000025178 1 0
ENSAMXG00000025180 1 1
ENSAMXG00000025181 1 0
ENSAMXG00000025182 1 1
ENSAMXG00000025183 0 0
ENSAMXG00000025185 1 1
ENSAMXG00000025186 1 0
ENSAMXG00000025187 1 0
ENSAMXG00000025188 1 0
ENSAMXG00000025192 0 0
ENSAMXG00000025194 1 0
ENSAMXG00000025195 1 0
ENSAMXG00000025198 1 1
ENSAMXG00000025199 1 0
ENSAMXG00000025200 1 0
ENSAMXG00000025201 1 1
ENSAMXG00000025203 0 0
ENSAMXG00000025204 1 0
ENSAMXG00000025205 1 1
ENSAMXG00000025206 1 1
ENSAMXG00000025208 1 1
ENSAMXG00000025209 1 1
ENSAMXG00000025210 1 1
ENSAMXG00000025211 1 1
ENSAMXG00000025213 1 0
ENSAMXG00000025264 1 0
ENSAMXG00000025265 0 1
ENSAMXG00000025266 1 1
ENSAMXG00000025268 0 0
ENSAMXG00000025269 1 0
ENSAMXG00000025270 0 0
ENSAMXG00000025271 1 0
ENSAMXG00000025272 1 0
ENSAMXG00000025273 1 0
ENSAMXG00000025274 1 0
ENSAMXG00000025275 1 0
ENSAMXG00000025276 1 0
ENSAMXG00000025279 1 1
ENSAMXG00000025281 0 0
ENSAMXG00000025283 1 0
ENSAMXG00000025284 1 0
ENSAMXG00000025285 1 0
ENSAMXG00000025286 1 0
ENSAMXG00000025287 1 1
ENSAMXG00000025289 1 0
ENSAMXG00000025290 0 0
ENSAMXG00000025291 1 1
ENSAMXG00000025292 1 0
ENSAMXG00000025294 1 1
ENSAMXG00000025295 1 1
ENSAMXG00000025296 1 1
ENSAMXG00000025297 1 0
ENSAMXG00000025298 1 1
ENSAMXG00000025300 0 0
ENSAMXG00000025301 1 0
ENSAMXG00000025303 1 1
ENSAMXG00000025304 1 0
ENSAMXG00000025305 1 1
ENSAMXG00000025307 1 0
ENSAMXG00000025308 1 1
ENSAMXG00000025309 1 1
ENSAMXG00000025311 1 1
ENSAMXG00000025312 1 0
ENSAMXG00000025313 1 0
ENSAMXG00000025364 1 0
ENSAMXG00000025365 1 1
ENSAMXG00000025367 1 0
ENSAMXG00000025368 1 1
ENSAMXG00000025369 1 0
ENSAMXG00000025370 1 0
ENSAMXG00000025371 1 1
ENSAMXG00000025372 1 0
ENSAMXG00000025374 1 0
ENSAMXG00000025376 1 0
ENSAMXG00000025379 1 0
ENSAMXG00000025382 1 1
ENSAMXG00000025385 1 0
ENSAMXG00000025386 1 0
ENSAMXG00000025387 1 0
ENSAMXG00000025388 1 1
ENSAMXG00000025393 1 0
ENSAMXG00000025394 1 0
ENSAMXG00000025397 1 0
ENSAMXG00000025399 1 0
ENSAMXG00000025400 1 1
ENSAMXG00000025407 1 0
ENSAMXG00000025410 1 0
ENSAMXG00000025411 0 1
ENSAMXG00000025412 1 1
ENSAMXG00000025413 1 0
ENSAMXG00000025417 1 0
ENSAMXG00000025418 1 0
ENSAMXG00000025419 1 1
ENSAMXG00000025420 1 1
ENSAMXG00000025421 1 0
ENSAMXG00000025422 1 1
ENSAMXG00000025423 1 1
ENSAMXG00000025424 1 0
ENSAMXG00000025425 1 0
ENSAMXG00000025426 1 0
ENSAMXG00000025428 0 0
ENSAMXG00000025429 1 1
ENSAMXG00000025433 1 1
ENSAMXG00000025434 1 1
ENSAMXG00000025435 1 1
ENSAMXG00000025436 1 1
ENSAMXG00000025437 1 0
ENSAMXG00000025438 1 0
ENSAMXG00000025439 1 0
ENSAMXG00000025440 1 0
ENSAMXG00000025441 1 0
ENSAMXG00000025444 1 1
ENSAMXG00000025445 1 1
ENSAMXG00000025446 1 0
ENSAMXG00000025447 1 0
ENSAMXG00000025448 0 1
ENSAMXG00000025449 1 1
ENSAMXG00000025450 1 0
ENSAMXG00000025452 0 1
ENSAMXG00000025453 1 1
ENSAMXG00000025454 1 1
ENSAMXG00000025455 1 1
ENSAMXG00000025456 1 1
ENSAMXG00000025458 1 0
ENSAMXG00000025460 1 1
ENSAMXG00000025461 1 1
ENSAMXG00000025462 0 0
ENSAMXG00000025463 1 1
ENSAMXG00000025518 1 0
ENSAMXG00000025520 0 1
ENSAMXG00000025521 1 0
ENSAMXG00000025522 1 0
ENSAMXG00000025523 0 0
ENSAMXG00000025524 1 0
ENSAMXG00000025525 1 0
ENSAMXG00000025526 1 0
ENSAMXG00000025528 1 0
ENSAMXG00000025533 1 0
ENSAMXG00000025538 1 0
ENSAMXG00000025539 1 0
ENSAMXG00000025540 0 0
ENSAMXG00000025542 1 0
ENSAMXG00000025543 1 0
ENSAMXG00000025545 0 0
ENSAMXG00000025547 1 0
ENSAMXG00000025548 0 1
ENSAMXG00000025549 0 0
ENSAMXG00000025550 1 1
ENSAMXG00000025551 1 1
ENSAMXG00000025552 1 0
ENSAMXG00000025553 1 1
ENSAMXG00000025555 1 0
ENSAMXG00000025556 0 0
ENSAMXG00000025558 1 0
ENSAMXG00000025559 0 0
ENSAMXG00000025560 1 1
ENSAMXG00000025561 1 0
ENSAMXG00000025564 1 1
ENSAMXG00000025565 0 1
ENSAMXG00000025566 1 1
ENSAMXG00000025567 0 1
ENSAMXG00000025568 1 1
ENSAMXG00000025569 1 0
ENSAMXG00000025571 1 0
ENSAMXG00000025573 0 0
ENSAMXG00000025574 1 1
ENSAMXG00000025575 1 1
ENSAMXG00000025576 1 1
ENSAMXG00000025577 1 0
ENSAMXG00000025579 1 1
ENSAMXG00000025580 1 1
ENSAMXG00000025582 1 1
ENSAMXG00000025584 0 1
ENSAMXG00000025585 1 1
ENSAMXG00000025587 1 1
ENSAMXG00000025589 1 1
ENSAMXG00000025591 1 0
ENSAMXG00000025593 1 0
ENSAMXG00000025595 1 1
ENSAMXG00000025596 1 1
ENSAMXG00000025598 0 1
ENSAMXG00000025600 1 1
ENSAMXG00000025602 1 0
ENSAMXG00000025603 1 0
ENSAMXG00000025605 1 1
ENSAMXG00000025606 1 1
ENSAMXG00000025607 1 0
ENSAMXG00000025608 1 1
ENSAMXG00000025609 1 0
ENSAMXG00000025610 1 0
ENSAMXG00000025611 0 1
ENSAMXG00000025613 1 0
ENSAMXG00000025614 1 1
ENSAMXG00000025615 1 1
ENSAMXG00000025617 1 1
ENSAMXG00000025619 1 1
ENSAMXG00000025621 1 1
ENSAMXG00000025622 1 0
ENSAMXG00000025623 1 0
ENSAMXG00000025624 1 1
ENSAMXG00000025626 0 0
ENSAMXG00000025628 1 0
ENSAMXG00000025629 0 1
ENSAMXG00000025632 1 1
ENSAMXG00000025633 1 1
ENSAMXG00000025634 1 0
ENSAMXG00000025635 1 1
ENSAMXG00000025638 1 0
ENSAMXG00000025639 1 1
ENSAMXG00000025640 1 0
ENSAMXG00000025641 1 0
ENSAMXG00000025645 1 0
ENSAMXG00000025646 1 1
ENSAMXG00000025647 1 1
ENSAMXG00000025648 1 0
ENSAMXG00000025650 1 1
ENSAMXG00000025651 1 0
ENSAMXG00000025652 1 0
ENSAMXG00000025653 1 0
ENSAMXG00000025655 1 1
ENSAMXG00000025656 0 1
ENSAMXG00000025657 1 1
ENSAMXG00000025658 1 0
ENSAMXG00000025662 1 1
ENSAMXG00000025714 1 0
ENSAMXG00000025716 1 1
ENSAMXG00000025717 1 1
ENSAMXG00000025719 1 1
ENSAMXG00000025721 1 0
ENSAMXG00000025723 1 1
ENSAMXG00000025724 1 1
ENSAMXG00000025725 1 0
ENSAMXG00000025727 1 0
ENSAMXG00000025728 1 0
ENSAMXG00000025729 1 1
ENSAMXG00000025730 1 1
ENSAMXG00000025737 1 1
ENSAMXG00000025738 1 1
ENSAMXG00000025742 1 0
ENSAMXG00000025744 1 1
ENSAMXG00000025746 1 0
ENSAMXG00000025747 1 0
ENSAMXG00000025748 1 0
ENSAMXG00000025749 1 0
ENSAMXG00000025750 1 1
ENSAMXG00000025756 1 1
ENSAMXG00000025757 1 0
ENSAMXG00000025758 1 0
ENSAMXG00000025759 1 0
ENSAMXG00000025760 1 1
ENSAMXG00000025761 1 1
ENSAMXG00000025762 1 0
ENSAMXG00000025763 0 1
ENSAMXG00000025764 0 0
ENSAMXG00000025767 1 0
ENSAMXG00000025768 1 1
ENSAMXG00000025769 1 1
ENSAMXG00000025771 1 1
ENSAMXG00000025772 0 0
ENSAMXG00000025773 1 1
ENSAMXG00000025774 1 0
ENSAMXG00000025777 1 1
ENSAMXG00000025778 1 0
ENSAMXG00000025780 1 1
ENSAMXG00000025781 1 0
ENSAMXG00000025784 1 0
ENSAMXG00000025787 1 0
ENSAMXG00000025789 0 0
ENSAMXG00000025791 1 0
ENSAMXG00000025792 1 0
ENSAMXG00000025793 0 0
ENSAMXG00000025794 1 0
ENSAMXG00000025795 1 0
ENSAMXG00000025799 1 0
ENSAMXG00000025800 1 0
ENSAMXG00000025801 0 1
ENSAMXG00000025803 1 1
ENSAMXG00000025804 1 1
ENSAMXG00000025805 1 0
ENSAMXG00000025806 0 0
ENSAMXG00000025807 0 1
ENSAMXG00000025808 1 0
ENSAMXG00000025809 1 0
ENSAMXG00000025810 1 0
ENSAMXG00000025812 1 0
ENSAMXG00000025815 1 0
ENSAMXG00000025817 1 1
ENSAMXG00000025818 1 0
ENSAMXG00000025819 1 0
ENSAMXG00000025823 1 0
ENSAMXG00000025827 1 0
ENSAMXG00000025829 1 0
ENSAMXG00000025830 1 0
ENSAMXG00000025831 1 0
ENSAMXG00000025832 1 1
ENSAMXG00000025835 1 0
ENSAMXG00000025836 1 1
ENSAMXG00000025837 1 0
ENSAMXG00000025839 1 1
ENSAMXG00000025840 1 0
ENSAMXG00000025841 1 0
ENSAMXG00000025842 1 1
ENSAMXG00000025846 0 0
ENSAMXG00000025847 1 1
ENSAMXG00000025848 1 0
ENSAMXG00000025850 1 1
ENSAMXG00000025851 1 1
ENSAMXG00000025852 1 1
ENSAMXG00000025854 0 0
ENSAMXG00000025859 1 1
ENSAMXG00000025865 1 1
ENSAMXG00000025866 0 1
ENSAMXG00000025868 1 1
ENSAMXG00000025870 1 1
ENSAMXG00000025872 1 0
ENSAMXG00000025873 0 0
ENSAMXG00000025874 1 1
ENSAMXG00000025875 1 1
ENSAMXG00000025879 1 1
ENSAMXG00000025880 1 0
ENSAMXG00000025883 1 0
ENSAMXG00000025885 1 1
ENSAMXG00000025889 1 1
ENSAMXG00000025890 1 1
ENSAMXG00000025891 1 1
ENSAMXG00000025892 1 1
ENSAMXG00000025894 0 0
ENSAMXG00000025895 1 0
ENSAMXG00000025896 1 1
ENSAMXG00000025897 1 0
ENSAMXG00000025898 1 0
ENSAMXG00000025899 1 0
ENSAMXG00000025900 1 0
ENSAMXG00000025901 1 0
ENSAMXG00000025902 1 1
ENSAMXG00000025903 1 0
ENSAMXG00000025904 0 0
ENSAMXG00000025905 1 0
ENSAMXG00000025906 1 0
ENSAMXG00000025909 1 1
ENSAMXG00000025910 1 0
ENSAMXG00000025910 1 1
ENSAMXG00000025911 1 0
ENSAMXG00000025912 1 0
ENSAMXG00000025913 1 1
ENSAMXG00000025915 1 0
ENSAMXG00000025917 1 1
ENSAMXG00000025919 1 1
ENSAMXG00000025921 1 0
ENSAMXG00000025922 1 0
ENSAMXG00000025924 0 0
ENSAMXG00000025925 1 1
ENSAMXG00000025926 1 0
ENSAMXG00000025929 1 0
ENSAMXG00000025930 1 1
ENSAMXG00000025931 1 1
ENSAMXG00000025932 1 0
ENSAMXG00000025933 1 0
ENSAMXG00000025934 1 0
ENSAMXG00000025935 1 0
ENSAMXG00000025936 1 0
ENSAMXG00000025937 1 0
ENSAMXG00000025940 1 0
ENSAMXG00000025945 1 0
ENSAMXG00000025946 1 1
ENSAMXG00000025947 1 0
ENSAMXG00000025948 0 0
ENSAMXG00000025950 1 0
ENSAMXG00000025951 1 0
ENSAMXG00000025952 1 0
ENSAMXG00000025954 1 0
ENSAMXG00000025955 1 0
ENSAMXG00000025956 1 0
ENSAMXG00000025959 0 0
ENSAMXG00000025960 1 0
ENSAMXG00000025962 1 0
ENSAMXG00000025965 1 1
ENSAMXG00000025966 1 0
ENSAMXG00000025967 1 0
ENSAMXG00000025968 1 1
ENSAMXG00000025970 1 1
ENSAMXG00000025971 1 1
ENSAMXG00000025972 1 0
ENSAMXG00000025973 1 1
ENSAMXG00000025975 1 0
ENSAMXG00000025976 1 0
ENSAMXG00000025977 1 0
ENSAMXG00000025978 0 0
ENSAMXG00000025979 1 0
ENSAMXG00000025981 1 1
ENSAMXG00000025983 1 0
ENSAMXG00000025984 1 1
ENSAMXG00000025985 1 0
ENSAMXG00000025986 1 0
ENSAMXG00000025988 1 0
ENSAMXG00000025990 1 0
ENSAMXG00000025991 1 1
ENSAMXG00000025993 1 1
ENSAMXG00000025994 1 0
ENSAMXG00000025995 1 1
ENSAMXG00000025997 1 1
ENSAMXG00000025998 1 0
ENSAMXG00000025999 0 0
ENSAMXG00000026000 0 1
ENSAMXG00000026001 1 1
ENSAMXG00000026002 1 0
ENSAMXG00000026003 1 0
ENSAMXG00000026006 1 0
ENSAMXG00000026007 1 1
ENSAMXG00000026008 1 1
ENSAMXG00000026009 0 0
ENSAMXG00000026012 1 1
ENSAMXG00000026014 1 0
ENSAMXG00000026016 1 0
ENSAMXG00000026018 1 0
ENSAMXG00000026019 1 1
ENSAMXG00000026021 1 0
ENSAMXG00000026023 1 1
ENSAMXG00000026025 1 0
ENSAMXG00000026028 1 0
ENSAMXG00000026029 1 0
ENSAMXG00000026031 1 0
ENSAMXG00000026032 0 1
ENSAMXG00000026033 1 1
ENSAMXG00000026034 1 0
ENSAMXG00000026036 0 1
ENSAMXG00000026037 1 0
ENSAMXG00000026038 1 0
ENSAMXG00000026039 1 1
ENSAMXG00000026040 1 0
ENSAMXG00000026041 1 0
ENSAMXG00000026042 1 1
ENSAMXG00000026043 1 0
ENSAMXG00000026046 1 0
ENSAMXG00000026052 1 0
ENSAMXG00000026053 1 0
ENSAMXG00000026054 1 1
ENSAMXG00000026056 1 0
ENSAMXG00000026057 1 1
ENSAMXG00000026058 1 1
ENSAMXG00000026059 0 0
ENSAMXG00000026060 1 1
ENSAMXG00000026063 1 0
ENSAMXG00000026064 1 1
ENSAMXG00000026065 1 0
ENSAMXG00000026067 1 0
ENSAMXG00000026069 1 1
ENSAMXG00000026070 1 0
ENSAMXG00000026071 1 1
ENSAMXG00000026072 1 0
ENSAMXG00000026074 1 0
ENSAMXG00000026075 0 1
ENSAMXG00000026077 1 0
ENSAMXG00000026079 1 0
ENSAMXG00000026080 1 1
ENSAMXG00000026081 1 0
ENSAMXG00000026084 1 0
ENSAMXG00000026085 1 1
ENSAMXG00000026086 1 1
ENSAMXG00000026087 1 0
ENSAMXG00000026088 1 1
ENSAMXG00000026090 0 0
ENSAMXG00000026091 0 1
ENSAMXG00000026092 1 1
ENSAMXG00000026093 1 1
ENSAMXG00000026094 0 1
ENSAMXG00000026096 0 0
ENSAMXG00000026100 1 1
ENSAMXG00000026101 0 0
ENSAMXG00000026103 1 0
ENSAMXG00000026104 1 0
ENSAMXG00000026105 1 0
ENSAMXG00000026106 1 0
ENSAMXG00000026110 1 0
ENSAMXG00000026111 1 1
ENSAMXG00000026112 1 0
ENSAMXG00000026113 1 0
ENSAMXG00000026115 1 0
ENSAMXG00000026117 1 0
ENSAMXG00000026118 1 0
ENSAMXG00000026119 1 1
ENSAMXG00000026120 0 0
ENSAMXG00000026121 1 1
ENSAMXG00000026122 1 1
ENSAMXG00000026123 1 0
ENSAMXG00000026124 1 0
ENSAMXG00000026125 1 0
ENSAMXG00000026129 1 1
ENSAMXG00000026130 1 0
ENSAMXG00000026132 1 1
ENSAMXG00000026133 1 1
ENSAMXG00000026135 1 1
ENSAMXG00000026138 1 0
ENSAMXG00000026141 1 1
ENSAMXG00000026142 1 0
ENSAMXG00000026143 1 0
ENSAMXG00000026144 1 1
ENSAMXG00000026156 1 0
ENSAMXG00000026157 1 1
ENSAMXG00000026161 1 0
ENSAMXG00000026162 0 0
ENSAMXG00000026163 1 0
ENSAMXG00000026257 1 0
ENSAMXG00000026259 1 1
ENSAMXG00000026266 0 0
ENSAMXG00000026267 1 0
ENSAMXG00000026268 1 1
ENSAMXG00000026269 1 1
ENSAMXG00000026270 1 0
ENSAMXG00000026271 1 1
ENSAMXG00000026275 1 0
ENSAMXG00000026276 1 0
ENSAMXG00000026277 1 1
ENSAMXG00000026278 1 0
ENSAMXG00000026278 1 1
ENSAMXG00000026279 1 1
ENSAMXG00000026280 0 1
ENSAMXG00000026281 1 1
ENSAMXG00000026282 1 1
ENSAMXG00000026285 1 1
ENSAMXG00000026286 1 0
ENSAMXG00000026287 1 1
ENSAMXG00000026288 0 0
ENSAMXG00000026289 1 0
ENSAMXG00000026292 1 1
ENSAMXG00000026293 1 0
ENSAMXG00000026294 1 0
ENSAMXG00000026299 1 0
ENSAMXG00000026300 1 0
ENSAMXG00000026305 0 0
ENSAMXG00000026306 1 0
ENSAMXG00000026308 1 1
ENSAMXG00000026310 1 0
ENSAMXG00000026311 1 1
ENSAMXG00000026312 1 1
ENSAMXG00000026313 1 1
ENSAMXG00000026314 1 1
ENSAMXG00000026315 1 0
ENSAMXG00000026316 1 1
ENSAMXG00000026317 1 0
ENSAMXG00000026319 1 1
ENSAMXG00000026320 1 1
ENSAMXG00000026321 1 0
ENSAMXG00000026322 1 0
ENSAMXG00000026323 1 0
ENSAMXG00000026324 1 1
ENSAMXG00000026325 0 1
ENSAMXG00000026326 1 1
ENSAMXG00000026328 1 0
ENSAMXG00000026329 1 1
ENSAMXG00000026330 1 1
ENSAMXG00000026332 1 0
ENSAMXG00000026333 1 0
ENSAMXG00000026334 1 0
ENSAMXG00000026338 1 0
ENSAMXG00000026343 1 1
ENSAMXG00000026344 1 1
ENSAMXG00000026345 1 1
ENSAMXG00000026346 1 0
ENSAMXG00000026348 1 0
ENSAMXG00000026349 1 0
ENSAMXG00000026350 0 0
ENSAMXG00000026351 1 1
ENSAMXG00000026353 1 1
ENSAMXG00000026354 1 0
ENSAMXG00000026355 1 0
ENSAMXG00000026460 1 0
ENSAMXG00000026462 1 1
ENSAMXG00000026463 1 0
ENSAMXG00000026465 1 1
ENSAMXG00000026470 1 0
ENSAMXG00000026471 1 0
ENSAMXG00000026472 1 0
ENSAMXG00000026474 1 0
ENSAMXG00000026476 1 1
ENSAMXG00000026480 1 0
ENSAMXG00000026481 1 0
ENSAMXG00000026482 1 1
ENSAMXG00000026484 0 0
ENSAMXG00000026487 1 0
ENSAMXG00000026489 1 0
ENSAMXG00000026490 1 1
ENSAMXG00000026491 1 0
ENSAMXG00000026492 0 1
ENSAMXG00000026496 1 0
ENSAMXG00000026497 1 0
ENSAMXG00000026499 1 0
ENSAMXG00000026500 1 0
ENSAMXG00000026501 0 1
ENSAMXG00000026503 1 0
ENSAMXG00000026504 1 0
ENSAMXG00000026505 1 1
ENSAMXG00000026558 0 0
ENSAMXG00000026559 0 0
ENSAMXG00000026562 1 1
ENSAMXG00000026568 0 0
ENSAMXG00000026572 0 0
ENSAMXG00000026579 0 0
ENSAMXG00000026585 0 0
ENSAMXG00000026591 1 0
ENSAMXG00000026592 0 0
ENSAMXG00000026596 1 0
ENSAMXG00000026598 0 0
ENSAMXG00000026609 0 1
ENSAMXG00000026616 0 0
ENSAMXG00000026618 1 0
ENSAMXG00000026621 0 0
ENSAMXG00000026623 0 0
ENSAMXG00000026624 0 1
ENSAMXG00000026626 0 0
ENSAMXG00000026632 0 0
ENSAMXG00000026636 0 0
ENSAMXG00000026641 0 0
ENSAMXG00000026642 0 0
ENSAMXG00000026650 0 0
ENSAMXG00000026657 0 0
ENSAMXG00000026662 0 0
ENSAMXG00000026670 1 0
ENSAMXG00000026671 0 0
ENSAMXG00000026672 1 0
ENSAMXG00000026673 0 0
ENSAMXG00000026681 0 1
ENSAMXG00000026683 0 0
ENSAMXG00000026690 1 0
ENSAMXG00000026694 0 0
ENSAMXG00000026695 0 0
ENSAMXG00000026699 0 0
ENSAMXG00000026700 0 1
ENSAMXG00000026701 0 0
ENSAMXG00000026705 0 0
ENSAMXG00000026719 0 1
ENSAMXG00000026727 0 0
ENSAMXG00000026728 0 0
ENSAMXG00000026735 1 0
ENSAMXG00000026747 0 0
ENSAMXG00000026748 0 0
ENSAMXG00000026757 0 0
ENSAMXG00000026759 0 0
ENSAMXG00000026767 1 0
ENSAMXG00000026768 1 0
ENSAMXG00000026772 1 0
ENSAMXG00000026789 0 0
ENSAMXG00000026795 1 0
ENSAMXG00000026800 1 0
ENSAMXG00000026805 0 0
ENSAMXG00000026813 0 0
ENSAMXG00000026816 0 0
ENSAMXG00000026819 0 0
ENSAMXG00000026820 1 0
ENSAMXG00000026823 0 0
ENSAMXG00000026824 1 0
ENSAMXG00000026829 1 0
ENSAMXG00000026840 1 1
ENSAMXG00000026846 0 0
ENSAMXG00000026849 0 0
ENSAMXG00000026850 0 0
ENSAMXG00000026852 1 0
ENSAMXG00000026856 0 0
ENSAMXG00000026857 0 0
ENSAMXG00000026871 0 0
ENSAMXG00000026884 0 0
ENSAMXG00000026887 0 0
ENSAMXG00000026890 0 0
ENSAMXG00000026895 0 0
ENSAMXG00000026903 0 0
ENSAMXG00000026916 1 0
ENSAMXG00000026919 0 0
ENSAMXG00000026920 0 0
ENSAMXG00000026922 0 0
ENSAMXG00000026927 1 0
ENSAMXG00000026929 1 0
ENSAMXG00000026931 0 0
ENSAMXG00000026934 0 1
ENSAMXG00000026935 0 0
ENSAMXG00000026942 0 0
ENSAMXG00000026944 0 0
ENSAMXG00000026946 0 0
ENSAMXG00000026948 0 0
ENSAMXG00000026949 0 0
ENSAMXG00000026953 0 0
ENSAMXG00000026954 0 0
ENSAMXG00000026957 0 0
ENSAMXG00000026963 0 1
ENSAMXG00000026964 0 0
ENSAMXG00000026969 1 0
ENSAMXG00000026975 1 0
ENSAMXG00000026979 1 0
ENSAMXG00000026980 0 0
ENSAMXG00000026981 1 0
ENSAMXG00000026982 1 0
ENSAMXG00000026984 0 0
ENSAMXG00000026988 0 0
ENSAMXG00000026994 0 0
ENSAMXG00000026996 0 0
ENSAMXG00000027005 1 0
ENSAMXG00000027023 0 0
ENSAMXG00000027025 0 0
ENSAMXG00000027037 0 1
ENSAMXG00000027046 0 0
ENSAMXG00000027048 0 0
ENSAMXG00000027050 0 0
ENSAMXG00000027058 0 0
ENSAMXG00000027064 0 0
ENSAMXG00000027066 0 1
ENSAMXG00000027072 1 1
ENSAMXG00000027076 1 0
ENSAMXG00000027077 0 1
ENSAMXG00000027078 0 1
ENSAMXG00000027088 0 0
ENSAMXG00000027095 0 0
ENSAMXG00000027105 0 0
ENSAMXG00000027108 0 0
ENSAMXG00000027110 0 0
ENSAMXG00000027118 0 0
ENSAMXG00000027121 0 0
ENSAMXG00000027122 0 0
ENSAMXG00000027124 1 0
ENSAMXG00000027132 0 0
ENSAMXG00000027142 0 1
ENSAMXG00000027145 0 0
ENSAMXG00000027148 1 0
ENSAMXG00000027151 0 0
ENSAMXG00000027153 0 0
ENSAMXG00000027155 0 0
ENSAMXG00000027157 0 0
ENSAMXG00000027158 0 0
ENSAMXG00000027167 0 0
ENSAMXG00000027173 0 0
ENSAMXG00000027176 0 0
ENSAMXG00000027179 1 0
ENSAMXG00000027201 1 0
ENSAMXG00000027206 0 0
ENSAMXG00000027210 0 0
ENSAMXG00000027212 1 0
ENSAMXG00000027215 1 0
ENSAMXG00000027217 0 0
ENSAMXG00000027219 0 0
ENSAMXG00000027221 0 0
ENSAMXG00000027226 0 0
ENSAMXG00000027231 0 0
ENSAMXG00000027235 0 0
ENSAMXG00000027237 0 0
ENSAMXG00000027244 0 0
ENSAMXG00000027246 0 0
ENSAMXG00000027248 0 0
ENSAMXG00000027250 0 0
ENSAMXG00000027252 0 0
ENSAMXG00000027253 0 0
ENSAMXG00000027258 0 0
ENSAMXG00000027260 0 0
ENSAMXG00000027264 0 0
ENSAMXG00000027265 0 0
ENSAMXG00000027305 1 1
ENSAMXG00000027371 1 0
ENSAMXG00000027378 0 1
ENSAMXG00000027386 1 1
ENSAMXG00000027431 1 1
ENSAMXG00000027642 1 1
ENSAMXG00000027682 1 1
ENSAMXG00000028066 1 1
ENSAMXG00000028119 1 1
ENSAMXG00000028255 1 1
ENSAMXG00000028279 1 1
ENSAMXG00000028340 1 0
ENSAMXG00000028341 1 0
ENSAMXG00000028392 1 0
ENSAMXG00000028614 1 1
ENSAMXG00000028661 1 1
ENSAMXG00000028691 1 0
ENSAMXG00000028697 1 0
ENSAMXG00000029019 1 0
ENSAMXG00000029020 1 1
ENSAMXG00000029021 1 0
ENSAMXG00000029021 1 1
ENSAMXG00000029022 1 1
ENSAMXG00000029023 0 1
ENSAMXG00000029023 1 1
ENSAMXG00000029024 0 1
ENSAMXG00000029025 0 0
ENSAMXG00000029026 1 1
ENSAMXG00000029027 1 1
ENSAMXG00000029028 1 1
ENSAMXG00000029029 0 1
ENSAMXG00000029030 1 0
ENSAMXG00000029031 1 0
ENSAMXG00000029032 1 1
ENSAMXG00000029033 1 1
ENSAMXG00000029034 1 0
ENSAMXG00000029034 1 1
ENSAMXG00000029035 1 0
ENSAMXG00000029035 1 1
ENSAMXG00000029036 1 1
ENSAMXG00000029037 1 0
ENSAMXG00000029037 1 1
ENSAMXG00000029038 1 1
ENSAMXG00000029039 1 0
ENSAMXG00000029040 1 0
ENSAMXG00000029041 1 0
ENSAMXG00000029041 1 1
ENSAMXG00000029042 1 1
ENSAMXG00000029043 1 0
ENSAMXG00000029044 1 1
ENSAMXG00000029045 1 0
ENSAMXG00000029046 1 1
ENSAMXG00000029047 1 1
ENSAMXG00000029048 1 0
ENSAMXG00000029049 1 0
ENSAMXG00000029050 1 1
ENSAMXG00000029051 1 1
ENSAMXG00000029052 1 1
ENSAMXG00000029053 1 0
ENSAMXG00000029054 1 1
ENSAMXG00000029055 1 0
ENSAMXG00000029056 1 1
ENSAMXG00000029057 1 0
ENSAMXG00000029058 1 1
ENSAMXG00000029059 1 1
ENSAMXG00000029060 1 1
ENSAMXG00000029061 0 0
